"label","value","chain","chainValue","parentLabel","parentValue","gasUSD","gasUSDPctChange","transactions","transactionsPctChange","activeAddresses","activeAddressesPctChange"
"0xfe12dbb796881eb528bbf5cb399dda535abab03d","0xfe12dbb796881eb528bbf5cb399dda535abab03d","Ethereum","ethereum","","","5.33352959840813","","4","","4",""
"0xcaadfe35ee95032a2a92377e42f7c6a26d8df4ad","0xcaadfe35ee95032a2a92377e42f7c6a26d8df4ad","Ethereum","ethereum","","","5.332850526261045","","3","","2",""
"0x431570f22ac93f78ecec88271fcea42df49f51b0","0x431570f22ac93f78ecec88271fcea42df49f51b0","Ethereum","ethereum","","","5.332832385249415","","5","","1",""
"0x4a8869405311e2c86693d2b5ed9167db13e90dbc","0x4a8869405311e2c86693d2b5ed9167db13e90dbc","Ethereum","ethereum","","","5.332730666291112","","4","","2",""
"0x8f7003ffeed85fff8dcadeb423fb3a67aa1ce3d5","0x8f7003ffeed85fff8dcadeb423fb3a67aa1ce3d5","Ethereum","ethereum","","","5.332327170540422","","3","","1",""
"0x432b63192463fab2b54e757caec66a793df98072","0x432b63192463fab2b54e757caec66a793df98072","Ethereum","ethereum","","","5.332053463642341","","5","","2",""
"0xa7217bea5b47d28542702f1b2a44da7b01b990c5","0xa7217bea5b47d28542702f1b2a44da7b01b990c5","Ethereum","ethereum","","","5.332036709461486","","2","","1",""
"0x84eb01971fc620c984df35d2aef4919ff3210496","0x84eb01971fc620c984df35d2aef4919ff3210496","Ethereum","ethereum","","","5.331843155793904","","5","","4",""
"0x98783762359592824eca165815af69b019be447a","0x98783762359592824eca165815af69b019be447a","Ethereum","ethereum","","","5.331460420787812","222.3167072248338","4","-20.000000","1","0.000000"
"0x766d96ad4a3e6e6837f564de67351b9107be130c","0x766d96ad4a3e6e6837f564de67351b9107be130c","Ethereum","ethereum","","","5.331183407726067","","2","","2",""
"0x58c03535c078412662945dcbc795064812fc155e","0x58c03535c078412662945dcbc795064812fc155e","Ethereum","ethereum","","","5.330838907836188","","3","","2",""
"0xa394e5a73117a50edcb7c6440d44638cf854b92c","0xa394e5a73117a50edcb7c6440d44638cf854b92c","Ethereum","ethereum","","","5.330793588656304","","5","","2",""
"0xa28905a796f4d2145e86a18bc1a76aafa83b3bfb","0xa28905a796f4d2145e86a18bc1a76aafa83b3bfb","Ethereum","ethereum","","","5.329875724485461","","3","","2",""
"0xb66f3eafe086620ce28d1c53cbbd281732103283","0xb66f3eafe086620ce28d1c53cbbd281732103283","Ethereum","ethereum","","","5.329670559685875","","5","","1",""
"0xd45fe27aac30f48429d98cfc37e9b18110b246bc","0xd45fe27aac30f48429d98cfc37e9b18110b246bc","Ethereum","ethereum","","","5.329071510839864","","1","","1",""
"0x4f5ed8cba864b244c6e419caf83ce7b18a9314b5","0x4f5ed8cba864b244c6e419caf83ce7b18a9314b5","Ethereum","ethereum","","","5.329071510839864","","2","","1",""
"0x9a256f5e3d77111f5d800b94451a34d55534fb6a","0x9a256f5e3d77111f5d800b94451a34d55534fb6a","Ethereum","ethereum","","","5.3286205065562235","","5","","1",""
"0x51c1996e18517dc304c6c39981295318620f70ba","0x51c1996e18517dc304c6c39981295318620f70ba","Ethereum","ethereum","","","5.328620506556223","","2","","1",""
"0x5cb18cfe8a35948f0f90a7e12a844befa7888ff2","0x5cb18cfe8a35948f0f90a7e12a844befa7888ff2","Ethereum","ethereum","","","5.328620506556223","","2","","2",""
"0xd6ebd1adbc3781c15e0580f2b7af133c09e9004e","0xd6ebd1adbc3781c15e0580f2b7af133c09e9004e","Ethereum","ethereum","","","5.328620506556223","","1","","1",""
"0x1ea958a6a91ace95b2bb03dfae932714d79839fc","0x1ea958a6a91ace95b2bb03dfae932714d79839fc","Ethereum","ethereum","","","5.328620506556223","","3","","1",""
"0x91e56116924cf228b9f34d5207d54af04776e43f","0x91e56116924cf228b9f34d5207d54af04776e43f","Ethereum","ethereum","","","5.328620506556223","","2","","1",""
"0x0ec520b883856e1ae9c5dbe33a2e212034c5ba95","0x0ec520b883856e1ae9c5dbe33a2e212034c5ba95","Ethereum","ethereum","","","5.328620506556223","","1","","1",""
"0xb4228cffb628b688c0b92db4c27a012babe2467c","0xb4228cffb628b688c0b92db4c27a012babe2467c","Ethereum","ethereum","","","5.328620506556223","","2","","1",""
"0xacf16eae3a20dc361fbf6f9bb4dc1dc8884b1275","0xacf16eae3a20dc361fbf6f9bb4dc1dc8884b1275","Ethereum","ethereum","","","5.328620506556223","","2","","1",""
"0xcd7100dadbfe155d58a2dcce9e880d7c21733a85","0xcd7100dadbfe155d58a2dcce9e880d7c21733a85","Ethereum","ethereum","","","5.328620506556223","","1","","1",""
"0x49211a24853077bf322f652d9744effa1f23777c","0x49211a24853077bf322f652d9744effa1f23777c","Ethereum","ethereum","","","5.328620506556223","","3","","1",""
"0x4c2c735834a859b536d16698c0f92a00dce04d29","0x4c2c735834a859b536d16698c0f92a00dce04d29","Ethereum","ethereum","","","5.328620506556222","","2","","1",""
"0x032ddd2f2c06a081add4f72002077b85ab0b772c","0x032ddd2f2c06a081add4f72002077b85ab0b772c","Ethereum","ethereum","","","5.3283464670968925","","2","","2",""
"0xc9e4f9496d69475ef01078bb3f954788196a8f0b","0xc9e4f9496d69475ef01078bb3f954788196a8f0b","Ethereum","ethereum","","","5.327743179585344","","5","","5",""
"0xbff690860299d430902ab15af020e1b1462680d4","0xbff690860299d430902ab15af020e1b1462680d4","Ethereum","ethereum","","","5.327296549378788","","3","","1",""
"0x50051de689957df984325a7addd8d69e4caa6ae3","0x50051de689957df984325a7addd8d69e4caa6ae3","Ethereum","ethereum","","","5.327028831482956","","3","","3",""
"0x27e1afb13a42bb9a57d3fd098ec08a7c8b9ff611","0x27e1afb13a42bb9a57d3fd098ec08a7c8b9ff611","Ethereum","ethereum","","","5.326963630921698","1877.3635267940456","5","400.000000","4","300.000000"
"0xd81c1ec8942e18e28b113430f69ac664f2e7ee86","0xd81c1ec8942e18e28b113430f69ac664f2e7ee86","Ethereum","ethereum","","","5.326393136208961","","2","","1",""
"0x41fc62aefedc7882c4fae2478d8f9fba7883c066","0x41fc62aefedc7882c4fae2478d8f9fba7883c066","Ethereum","ethereum","","","5.3262694168728295","","5","","4",""
"0xd3184b03e644372172afe6356c56a77919de2cf5","0xd3184b03e644372172afe6356c56a77919de2cf5","Ethereum","ethereum","","","5.326169808715592","","4","","3",""
"0x8941a4da98cc1fe10038eb3c4d914badaed49970","0x8941a4da98cc1fe10038eb3c4d914badaed49970","Ethereum","ethereum","","","5.326129645852757","","2","","2",""
"0xc80964ca5bf7182ac5dcfcc1854670a93d37583e","0xc80964ca5bf7182ac5dcfcc1854670a93d37583e","Ethereum","ethereum","","","5.325745230675325","","2","","1",""
"0xb7bdc4e2fa4b6c18f759966151f93d349c4afd6b","0xb7bdc4e2fa4b6c18f759966151f93d349c4afd6b","Ethereum","ethereum","","","5.325162520989489","1532.110098046012","4","300.000000","2","100.000000"
"0x2ba9ea83aa3a811289239bcea64615c743ee2185","0x2ba9ea83aa3a811289239bcea64615c743ee2185","Ethereum","ethereum","","","5.324519432327307","","3","","2",""
"0xb2b090b7a55957cc628284f0d9ad1d2bad730808","0xb2b090b7a55957cc628284f0d9ad1d2bad730808","Ethereum","ethereum","","","5.324492519168782","301.4909585881253","8","100.000000","3","0.000000"
"0x529a56249392a9e4e58efa2913a28f4f26b21e99","0x529a56249392a9e4e58efa2913a28f4f26b21e99","Ethereum","ethereum","","","5.3231276067753726","","4","","1",""
"0xfe00e60eaf3ac42df49b50c5b4bf361b67af7c50","0xfe00e60eaf3ac42df49b50c5b4bf361b67af7c50","Ethereum","ethereum","","","5.322224129834521","","2","","2",""
"0x60f393892f39f3b08853168b11812bad7b460dd5","0x60f393892f39f3b08853168b11812bad7b460dd5","Ethereum","ethereum","","","5.32171447846609","231.7379085828553","3","0.000000","1","-50.000000"
"0xe4639e7853d6ad08374bc56a7cd2a949125bf48e","0xe4639e7853d6ad08374bc56a7cd2a949125bf48e","Ethereum","ethereum","","","5.321484169984138","","4","","2",""
"0xa043a0af8968bd66b7f5ec71180d3397dec29962","0xa043a0af8968bd66b7f5ec71180d3397dec29962","Ethereum","ethereum","","","5.321152314627266","2247.5558137735657","7","600.000000","1","0.000000"
"0xaa2d1deacc9a1a35595116dd53177bf0523c8927","0xaa2d1deacc9a1a35595116dd53177bf0523c8927","Ethereum","ethereum","","","5.320263316689773","1642.5961649472004","4","300.000000","2","100.000000"
"0x092308b90d25411273a0bc0d2a8cfce1beae92e5","0x092308b90d25411273a0bc0d2a8cfce1beae92e5","Ethereum","ethereum","","","5.3201557404843784","","3","","2",""
"0x784fc72386c93e0f4762bc887094ecc94a69ab1a","0x784fc72386c93e0f4762bc887094ecc94a69ab1a","BNB Chain","bsc","","","5.320129395","96.19975975007303","171","87.912088","117","58.108108"
"0xad6bdff6a5e1447fdd9d16d47db02a4e6fc1ce5c","0xad6bdff6a5e1447fdd9d16d47db02a4e6fc1ce5c","Ethereum","ethereum","","","5.3196376893087","","2","","1",""
"0x0eb38cd5235b52cec0c65bd3b2548f3404b3bc7f","0x0eb38cd5235b52cec0c65bd3b2548f3404b3bc7f","Ethereum","ethereum","","","5.318908842893267","","4","","1",""
"0x1d16e924845c7d6629c45e3719e8a7ef32828eff","0x1d16e924845c7d6629c45e3719e8a7ef32828eff","Ethereum","ethereum","","","5.31841596996842","2087.4736461529346","4","300.000000","1","0.000000"
"0x48326d0f45cbe6b7886e4d90bf4e436c2cb52005","0x48326d0f45cbe6b7886e4d90bf4e436c2cb52005","Ethereum","ethereum","","","5.318241983681062","91.59421333054645","6","-40.000000","1","0.000000"
"0x4e31426330df4cd36ae4ec3c36d68eb57446e67c","0x4e31426330df4cd36ae4ec3c36d68eb57446e67c","Ethereum","ethereum","","","5.317598443880793","","5","","5",""
"0x2ca3c4daee6618f3582a7f593d80d19d51d70308","0x2ca3c4daee6618f3582a7f593d80d19d51d70308","Ethereum","ethereum","","","5.317167529249029","1284.745498029613","5","400.000000","2","100.000000"
"0xce7a2567027f9ca58678cd79b25199a9190a6a87","0xce7a2567027f9ca58678cd79b25199a9190a6a87","Ethereum","ethereum","","","5.316983498840155","","2","","1",""
"0xffe421f75b6270fed07c3bc7594538552b16ac5d","0xffe421f75b6270fed07c3bc7594538552b16ac5d","Ethereum","ethereum","","","5.315586850873894","1657.2642002892533","4","300.000000","2","100.000000"
"0xb7733bc8c7472ed1cf8296c4f35324972b5c698e","0xb7733bc8c7472ed1cf8296c4f35324972b5c698e","Ethereum","ethereum","","","5.315256749486537","1004.8367520901842","3","50.000000","2","100.000000"
"0x97c6e1c6c4d0210ce9307fe7bd5600a963af22f3","0x97c6e1c6c4d0210ce9307fe7bd5600a963af22f3","Ethereum","ethereum","","","5.314552046578472","","3","","3",""
"0x632ae978a06237013f3264c657c013572aac2393","0x632ae978a06237013f3264c657c013572aac2393","Ethereum","ethereum","","","5.31354117109399","","3","","1",""
"0x86915d5846af37787e8d59e250ad65d61cf9d53d","0x86915d5846af37787e8d59e250ad65d61cf9d53d","Ethereum","ethereum","","","5.313462503256309","627.6122831029656","3","50.000000","2","100.000000"
"0x798dc4123ab16772cfce46f4ab8127cc6add6eb9","0x798dc4123ab16772cfce46f4ab8127cc6add6eb9","Ethereum","ethereum","","","5.313430060233684","","4","","2",""
"0x223f30d57066eb1e953809432c6282f019b93e6f","0x223f30d57066eb1e953809432c6282f019b93e6f","Ethereum","ethereum","","","5.3133733566707555","185.68472385823614","3","0.000000","2","100.000000"
"0xb3acc9d6d5a6c623a7f0080aaea978a2258c197b","0xb3acc9d6d5a6c623a7f0080aaea978a2258c197b","Ethereum","ethereum","","","5.312504320229467","","2","","2",""
"0xaa725ef35d90060a8cdfb77e324a9b770ca7e127","0xaa725ef35d90060a8cdfb77e324a9b770ca7e127","Ethereum","ethereum","","","5.311205247491551","196.9558721014107","7","40.000000","6","20.000000"
"0x03b3d481b4ec7e417a97de4f024625efc48efdd8","0x03b3d481b4ec7e417a97de4f024625efc48efdd8","Ethereum","ethereum","","","5.311089305718061","","7","","2",""
"0xf20c8863e9234cc635e71a40593273e2d2c84d93","0xf20c8863e9234cc635e71a40593273e2d2c84d93","Ethereum","ethereum","","","5.309742248357077","1886.1996129493555","4","300.000000","2","100.000000"
"0xbbb211c2647d6ed6f12e3bcd9dc0d3e255e70324","0xbbb211c2647d6ed6f12e3bcd9dc0d3e255e70324","Ethereum","ethereum","","","5.309465564648153","","4","","3",""
"0x30108f19bdda383b599ccd7f0a474f1ca88f16d8","0x30108f19bdda383b599ccd7f0a474f1ca88f16d8","Ethereum","ethereum","","","5.308985355727702","","5","","5",""
"0x703430f1b20f740a0b026fbf76db67ddde780249","0x703430f1b20f740a0b026fbf76db67ddde780249","Ethereum","ethereum","","","5.308374277231783","","2","","1",""
"0xa7997a6cbf15e6ae5dbb3048e03849a7c45af52a","0xa7997a6cbf15e6ae5dbb3048e03849a7c45af52a","Ethereum","ethereum","","","5.308266908555704","","5","","2",""
"0x045abe537837d52d1dfbf34399df9ea999552b8c","0x045abe537837d52d1dfbf34399df9ea999552b8c","Ethereum","ethereum","","","5.307509089895061","468.9109894143051","5","66.666667","1","0.000000"
"0xcaff07522fdd1184bca775b93635fb74a6103bd8","0xcaff07522fdd1184bca775b93635fb74a6103bd8","Ethereum","ethereum","","","5.307337564907209","","4","","2",""
"0xc34e7f22778f0f41865435062265d5ec17412758","0xc34e7f22778f0f41865435062265d5ec17412758","Ethereum","ethereum","","","5.306400151880495","","4","","1",""
"0x634e260557843628e3489f245e870f89ca6b099b","0x634e260557843628e3489f245e870f89ca6b099b","Ethereum","ethereum","","","5.3060979401506545","","4","","3",""
"0x62716cd006b3c64ca1ef5dc439b56069e16cbe9c","0x62716cd006b3c64ca1ef5dc439b56069e16cbe9c","Ethereum","ethereum","","","5.305371240790135","893.8055685079144","3","50.000000","1","0.000000"
